subnet_address;subnet_mask;subnet_last;subnet_gw;subnet_desc;subnet_domain;subnet_org;subnet_area;subnet_vlan;subnet_vdp;subnet_zone;subnet_color;subnet_sec;subnet_poll;subnet_alarm;subnet_report;date_added;date_seen;date_checked
010.001.202.128;255.255.255.128;010.001.202.255;010.001.202.254;liehcc-IT-Oracle_ECC_B1_BU;ix-eh.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-12-11 01:30:03;2019-02-08 01:40:12;2019-02-08 03:08:37
010.001.203.000;255.255.255.128;010.001.203.127;010.001.203.126;liehcc-IT-Oracle_ECC_B2_CL;ix-eh.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-12-11 01:30:03;2019-02-08 01:40:12;2019-02-08 03:08:42
010.001.203.128;255.255.255.128;010.001.203.255;010.001.203.254;liehcc-IT-Oracle_ECC_B2_BU;ix-eh.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-12-11 01:30:03;2019-02-08 01:40:12;2019-02-08 03:08:48
010.002.008.000;255.255.255.224;010.002.008.031;undef;lizfga-Transit_GA_FW;ix-zf.post.ch;RSP-Bern;dmz;0954;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 03:08:50
010.002.010.000;255.255.255.224;010.002.010.031;undef;lizfez-it-pnez-sap1;ix-zf.post.ch;RSP-Bern;dmz;1700;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:53
010.002.010.032;255.255.255.224;010.002.010.063;undef;lizfez-it-pnez-evo;ix-zf.post.ch;RSP-Bern;dmz;1701;zf.post.ch;undef;darkgray;---;1;0;1;2016-10-05 01:30:03;2019-02-08 01:40:12;2019-02-08 03:08:54
010.002.010.064;255.255.255.224;010.002.010.095;undef;lizfez-it-pnez-db1;ix-zf.post.ch;RSP-Bern;dmz;1702;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:54
010.002.010.096;255.255.255.224;010.002.010.127;010.002.010.126;lizfez-it-pnez_evocc-a0;ix-zf.post.ch;RSP-Bern;dmz;1703;zf.post.ch;undef;gray;---;0;0;0;2018-05-03 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.010.128;255.255.255.224;010.002.010.159;undef;lizfez-it-pnez-gb1;ix-zf.post.ch;RSP-Bern;dmz;1704;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:55
010.002.010.160;255.255.255.224;010.002.010.191;undef;lizfez-it-pnez-gb2;ix-zf.post.ch;RSP-Bern;dmz;1705;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:56
010.002.010.192;255.255.255.224;010.002.010.223;undef;lizfez-it-pnez-sb1;ix-zf.post.ch;RSP-Bern;dmz;1706;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:56
010.002.010.224;255.255.255.224;010.002.010.255;010.002.010.254;lizfez-it-pnez-dbs;ix-zf.post.ch;RSP-Bern;dmz;1751;zf.post.ch;undef;darkgray;---;0;0;0;2018-03-14 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.000;255.255.255.224;010.002.011.031;undef;lizfez-it-pnez-os;ix-zf.post.ch;RSP-Bern;dmz;1721;zf.post.ch;undef;darkgray;---;0;0;0;2016-08-04 01:30:04;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.032;255.255.255.224;010.002.011.063;010.002.011.062;lizfez-it-pnez_evocc-a1;ix-zf.post.ch;RSP-Bern;dmz;1709;zf.post.ch;undef;gray;---;0;0;0;2018-05-03 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.064;255.255.255.224;010.002.011.095;010.002.011.094;lizfez-it-pnez_evocc-a2;ix-zf.post.ch;RSP-Bern;dmz;1710;zf.post.ch;undef;gray;---;0;0;0;2018-05-03 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.096;255.255.255.224;010.002.011.127;010.002.011.126;lizfez-it-pnez_evocc-a3;ix-zf.post.ch;RSP-Bern;dmz;1711;zf.post.ch;undef;gray;---;0;0;0;2018-05-03 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.128;255.255.255.224;010.002.011.159;010.002.011.158;lizfez-it-pnez_evocc-a0-t;ix-zf.post.ch;RSP-Bern;dmz;1713;zf.post.ch;undef;olive;---;0;0;0;2018-08-30 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.160;255.255.255.224;010.002.011.191;010.002.011.190;lizfez-it-pnez_evocc-a1-t;ix-zf.post.ch;RSP-Bern;dmz;1714;zf.post.ch;undef;olive;---;0;0;0;2018-08-30 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.192;255.255.255.224;010.002.011.223;010.002.011.222;lizfez-it-pnez_evocc-a2-t;ix-zf.post.ch;RSP-Bern;dmz;1715;zf.post.ch;undef;olive;---;0;0;0;2018-08-30 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.011.224;255.255.255.224;010.002.011.255;010.002.011.254;lizfez-it-pnez_evocc-a3-t;ix-zf.post.ch;RSP-Bern;dmz;1717;eh.post.ch;undef;olive;---;0;0;0;2018-08-30 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.012.000;255.255.255.224;010.002.012.031;010.002.012.030;lizfbz-pnbz;ix-zf.post.ch;RSP-Bern;dmz;1708;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:57
010.002.014.000;255.255.255.224;010.002.014.031;undef;lizftz-it-pntz-a1;ix-zf.post.ch;RSP-Bern;dmz;1716;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:58
010.002.014.064;255.255.255.224;010.002.014.095;undef;lizftz-pf-pntz-a1;ix-zf.post.ch;RSP-Bern;dmz;1718;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:58
010.002.014.160;255.255.255.224;010.002.014.191;undef;lizftz-it-pntz-a5;ix-zf.post.ch;RSP-Bern;dmz;1722;zf.post.ch;undef;darkgray;---;0;0;0;2015-10-09 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.016.000;255.255.255.224;010.002.016.031;undef;lizfpz-it-pnpz-skl-dc;ix-zf.post.ch;RSP-Bern;dmz;1724;zf.post.ch;undef;darkgray;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:59
010.002.016.032;255.255.255.224;010.002.016.063;undef;lizfpz-it-pnpz-dmip;ix-zf.post.ch;RSP-Bern;dmz;1725;zf.post.ch;undef;darkgray;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:08:59
010.002.016.064;255.255.255.224;010.002.016.095;undef;lizfpz-it-pnpz-pag;ix-zf.post.ch;RSP-Bern;dmz;1726;zf.post.ch;undef;darkgray;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:00
010.002.016.096;255.255.255.224;010.002.016.127;undef;lizfpz-it-pnpz-pa1;ix-zf.post.ch;RSP-Bern;dmz;1727;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:00
010.002.016.128;255.255.255.224;010.002.016.159;undef;lizfpz-it-pnpz-ga;ix-zf.post.ch;RSP-Bern;dmz;1728;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:01
010.002.016.160;255.255.255.224;010.002.016.191;undef;lizfpz-it-pnpz-pa2;ix-zf.post.ch;RSP-Bern;dmz;1729;zf.post.ch;undef;darkgray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:01
010.002.016.192;255.255.255.224;010.002.016.223;undef;lizfpz-it-pnpz-pa3;ix-zf.post.ch;RSP-Bern;dmz;1730;zf.post.ch;undef;darkgray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.016.224;255.255.255.224;010.002.016.255;undef;lizfpz-it-pnpz-gs;ix-zf.post.ch;RSP-Bern;dmz;1731;zf.post.ch;undef;darkgray;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:02
010.002.017.000;255.255.255.224;010.002.017.031;undef;lizfpz-it-pnpz-pa4;ix-zf.post.ch;RSP-Bern;dmz;1732;zf.post.ch;undef;darkgray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.017.128;255.255.255.224;010.002.017.159;undef;lizfpz-it-pnpz-dmip-b;ix-zf.post.ch;RSP-Bern;dmz;1712;zf.post.ch;undef;darkgray;---;1;0;1;2015-09-23 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:02
010.002.064.000;255.255.254.0;010.002.065.255;010.002.065.254;lizfez-IT_SAP_Area1;ix-zf.post.ch;RSP-Bern;dmz;1600;zf.post.ch;undef;olive;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:02
010.002.068.000;255.255.254.0;010.002.069.255;010.002.069.254;lizfez-IT_DB_Area1;ix-zf.post.ch;RSP-Bern;dmz;1602;zf.post.ch;undef;olive;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:05
010.002.070.000;255.255.255.0;010.002.070.255;010.002.070.254;lizfez-IT_DB_Select;ix-zf.post.ch;RSP-Bern;dmz;1651;zf.post.ch;undef;olive;---;1;0;1;2018-03-14 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:07
010.002.072.000;255.255.255.0;010.002.072.255;010.002.072.254;lizfez-IT_GB_Area1;ix-zf.post.ch;RSP-Bern;dmz;1604;zf.post.ch;undef;olive;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:19
010.002.076.000;255.255.255.0;010.002.076.255;010.002.076.254;lizfez-IT_GB_Area2;ix-zf.post.ch;RSP-Bern;dmz;1605;zf.post.ch;undef;olive;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:20
010.002.080.000;255.255.254.0;010.002.081.255;010.002.081.254;lizfez-IT_Com_Area;ix-zf.post.ch;RSP-Bern;dmz;1601;zf.post.ch;undef;olive;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:23
010.002.082.000;255.255.255.0;010.002.082.255;010.002.082.254;lizfez-IT_Com_Area_VIP;ix-zf.post.ch;RSP-Bern;dmz;6618;ix-zf.post.ch;undef;olive;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:25
010.002.083.000;255.255.255.0;010.002.083.255;010.002.083.254;lizfez-IT_Com_Area_Load;ix-zf.post.ch;RSP-Bern;dmz;1641;zf.post.ch;undef;olive;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:25
010.002.084.000;255.255.254.0;010.002.085.255;010.002.085.254;lizfez-IT_DB_Area1;ix-zf.post.ch;RSP-Bern;dmz;1603;zf.post.ch;undef;olive;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:09:31
010.002.086.000;255.255.255.0;010.002.086.255;undef;lizfez-IT_DB_eVoting;ix-zf.post.ch;RSP-Bern;dmz;1650;zf.post.ch;undef;olive;---;1;0;1;2016-10-05 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:34
010.002.087.000;255.255.255.192;010.002.087.063;010.002.087.062;lizfez-IT_eVoting_CC_a0;ix-zf.post.ch;RSP-Bern;dmz;1654;zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:36
010.002.087.064;255.255.255.192;010.002.087.127;010.002.087.126;lizfez-IT_eVoting_CC_a0_VIP;ix-zf.post.ch;RSP-Bern;dmz;6654;ix-zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:37
010.002.087.128;255.255.255.192;010.002.087.191;010.002.087.190;lizfez-IT_eVoting_CC_a1;ix-zf.post.ch;RSP-Bern;dmz;1655;zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:40
010.002.087.192;255.255.255.192;010.002.087.255;010.002.087.254;lizfez-IT_eVoting_CC_a1_VIP;ix-zf.post.ch;RSP-Bern;dmz;6655;ix-zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:41
010.002.088.000;255.255.255.192;010.002.088.063;010.002.088.062;lizfez-IT_eVoting_CC_a2;ix-zf.post.ch;RSP-Bern;dmz;1656;zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:44
010.002.088.064;255.255.255.192;010.002.088.127;010.002.088.126;lizfez-IT_eVoting_CC_a2_VIP;ix-zf.post.ch;RSP-Bern;dmz;6656;ix-zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:45
010.002.088.128;255.255.255.192;010.002.088.191;010.002.088.190;lizfez-IT_eVoting_CC_a3;ix-zf.post.ch;RSP-Bern;dmz;1657;zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:48
010.002.088.192;255.255.255.192;010.002.088.255;010.002.088.254;lizfez-IT_eVoting_CC_a3_VIP;ix-zf.post.ch;RSP-Bern;dmz;6657;ix-zf.post.ch;undef;olive;---;1;0;1;2018-05-03 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:48
010.002.089.000;255.255.255.192;010.002.089.063;010.002.089.062;lizfez-IT_eVoting_CC_a0-t;ix-zf.post.ch;RSP-Bern;dmz;1660;zf.post.ch;undef;olive;---;1;0;1;2018-08-30 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:51
010.002.089.064;255.255.255.192;010.002.089.127;010.002.089.126;lizfez-IT_eVoting_CC_a1-t;ix-zf.post.ch;RSP-Bern;dmz;1661;zf.post.ch;undef;olive;---;1;0;1;2018-08-30 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:53
010.002.089.128;255.255.255.192;010.002.089.191;010.002.089.190;lizfez-IT_eVoting_CC_a2-t;ix-zf.post.ch;RSP-Bern;dmz;1662;zf.post.ch;undef;olive;---;1;0;1;2018-08-30 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:54
010.002.089.192;255.255.255.192;010.002.089.255;010.002.089.254;lizfez-IT_eVoting_CC_a3-t;ix-zf.post.ch;RSP-Bern;dmz;1663;zf.post.ch;undef;olive;---;1;0;1;2018-08-30 01:30:03;2019-02-08 01:40:12;2019-02-08 03:09:55
010.002.092.000;255.255.255.0;010.002.092.255;010.002.092.254;lizfez-IT_OS Data;ix-zf.post.ch;RSP-Bern;dmz;1648;zf.post.ch;undef;olive;---;1;0;1;2016-08-04 01:30:04;2019-02-08 01:40:12;2019-02-08 03:09:55
010.002.094.000;255.255.255.0;010.002.094.255;010.002.094.254;lizfez-IT_OS Data_VIP;ix-zf.post.ch;RSP-Bern;dmz;6630;ix-zf.post.ch;undef;olive;---;1;0;0;2016-08-04 01:30:04;2019-02-08 01:40:12;2019-02-08 03:10:09
010.002.095.000;255.255.255.0;010.002.095.255;010.002.095.254;lizfez-IT_OS Data_Load;ix-zf.post.ch;RSP-Bern;dmz;1649;zf.post.ch;undef;olive;---;1;0;1;2016-08-04 01:30:04;2019-02-08 01:40:12;2019-02-08 03:10:10
010.002.096.000;255.255.254.0;010.002.097.255;010.002.097.254;lizfbz-IT_Shared_Base1;ix-zf.post.ch;RSP-Bern;dmz;1608;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:11
010.002.098.000;255.255.254.0;010.002.099.255;010.002.099.254;lizfbz-IT_Shared_Base1_Load;ix-zf.post.ch;RSP-Bern;dmz;1609;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:13
010.002.100.000;255.255.254.0;010.002.101.255;010.002.101.254;lizfbz-IT_Shared_Base2;ix-zf.post.ch;RSP-Bern;dmz;1610;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:16
010.002.102.000;255.255.254.0;010.002.103.255;010.002.103.254;lizfbz-IT_Shared_Base2_Load;ix-zf.post.ch;RSP-Bern;dmz;1611;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:18
010.002.104.000;255.255.254.0;010.002.105.255;010.002.105.254;lizfbz-IT_Shared_Base3;ix-zf.post.ch;RSP-Bern;dmz;1607;zf.post.ch;undef;purple;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:20
010.002.106.000;255.255.254.0;010.002.107.255;010.002.107.254;lizfbz-IT_Shared_Base4_Load;ix-zf.post.ch;RSP-Bern;dmz;1621;zf.post.ch;undef;purple;---;0;0;0;2015-10-09 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.117.000;255.255.255.0;010.002.117.255;010.002.117.254;lizfbz-IT_Terminal_Server_Base1;ix-zf.post.ch;RSP-Bern;dmz;1638;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:22
010.002.119.000;255.255.255.0;010.002.119.255;010.002.119.254;lizfbz-IT_Consol_Switch_Base1;ix-zf.post.ch;RSP-Bern;dmz;1636;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:24
010.002.120.000;255.255.255.0;010.002.120.255;010.002.120.254;lizfbz-IT_Shared_Base1_VIP;ix-zf.post.ch;RSP-Bern;dmz;6600;ix-zf.post.ch;undef;purple;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:26
010.002.121.000;255.255.255.0;010.002.121.255;010.002.121.254;lizfbz-IT_Shared_Base2_VIP;ix-zf.post.ch;RSP-Bern;dmz;6601;ix-zf.post.ch;undef;purple;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:26
010.002.122.000;255.255.255.0;010.002.122.255;010.002.122.254;lizfbz-IT_Client_Base1;ix-zf.post.ch;RSP-Bern;dmz;1613;zf.post.ch;undef;purple;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:27
010.002.123.000;255.255.255.0;010.002.123.255;010.002.123.254;lizfbz-IT_Server_Base1;ix-zf.post.ch;RSP-Bern;dmz;1614;zf.post.ch;undef;purple;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:32
010.002.124.000;255.255.255.0;010.002.124.255;010.002.124.254;lizfbz-IT_NAS_Data;ix-zf.post.ch;RSP-Bern;dmz;1632;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:39
010.002.125.000;255.255.255.0;010.002.125.255;010.002.125.254;lizfbz-IT_NAS_Repl;ix-zf.post.ch;RSP-Bern;dmz;1633;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:40
010.002.126.000;255.255.255.0;010.002.126.255;010.002.126.254;lizfbz-IT_NAS_NMDP;ix-zf.post.ch;RSP-Bern;dmz;1634;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:47
010.002.127.000;255.255.255.0;010.002.127.255;010.002.127.254;lizfbz-IT_NAS_AV;ix-zf.post.ch;RSP-Bern;dmz;1635;zf.post.ch;undef;purple;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:53
010.002.128.000;255.255.255.0;010.002.128.255;010.002.128.254;lizftz-IT_TE_Area1;ix-zf.post.ch;RSP-Bern;dmz;1616;zf.post.ch;undef;teal;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:55
010.002.130.000;255.255.255.0;010.002.130.255;010.002.130.254;lizftz-PF_TE_Area1;ix-zf.post.ch;RSP-Bern;dmz;1618;zf.post.ch;undef;teal;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:56
010.002.160.000;255.255.255.0;010.002.160.255;010.002.160.254;lizfpz-IT_SKL_DC;ix-zf.post.ch;RSP-Bern;dmz;1624;zf.post.ch;undef;maroon;2;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:57
010.002.161.000;255.255.255.0;010.002.161.255;010.002.161.254;lizfpz-IT_DMIP;ix-zf.post.ch;RSP-Bern;dmz;1625;zf.post.ch;undef;maroon;2;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:10:58
010.002.162.000;255.255.255.0;010.002.162.255;010.002.162.254;lizfpz-IT_PAG;ix-zf.post.ch;RSP-Bern;dmz;1626;zf.post.ch;undef;maroon;2;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:00
010.002.163.000;255.255.255.128;010.002.163.127;010.002.163.126;lizfpz-IT_SPS_DMS_Area1;ix-zf.post.ch;RSP-Bern;dmz;1645;zf.post.ch;undef;maroon;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.163.128;255.255.255.192;010.002.163.191;010.002.163.190;lizfpz-IT_SPS_DMS_DMZ1;ix-zf.post.ch;RSP-Bern;dmz;1646;zf.post.ch;undef;maroon;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.163.192;255.255.255.192;010.002.163.255;010.002.163.254;lizfpz-IT_SPS_DMS_Transit;ix-zf.post.ch;RSP-Bern;dmz;1647;zf.post.ch;undef;maroon;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.164.000;255.255.255.0;010.002.164.255;010.002.164.254;lizfpz-IT-PA_Area1;ix-zf.post.ch;RSP-Bern;dmz;1627;zf.post.ch;undef;maroon;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:01
010.002.166.000;255.255.255.0;010.002.166.255;010.002.166.254;lizfpz-IT-GA_Area1;ix-zf.post.ch;RSP-Bern;dmz;1628;zf.post.ch;undef;maroon;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:07
010.002.167.000;255.255.255.0;010.002.167.255;010.002.167.254;lizfpz-IT_PA_Area4;ix-zf.post.ch;RSP-Bern;dmz;1629;zf.post.ch;undef;maroon;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:08
010.002.168.000;255.255.254.0;010.002.169.255;010.002.169.254;lizfpz-IT_PA_Area2;ix-zf.post.ch;RSP-Bern;dmz;1643;zf.post.ch;undef;maroon;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:15
010.002.170.000;255.255.255.0;010.002.170.255;undef;lizfpz-IT_PA_Area2_VIP;ix-zf.post.ch;RSP-Bern;dmz;6619;ix-zf.post.ch;undef;maroon;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:30
010.002.171.000;255.255.255.0;010.002.171.255;010.002.171.254;lizfpz-IT_PA_Area2_Load;ix-zf.post.ch;RSP-Bern;dmz;1644;zf.post.ch;undef;maroon;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-08 03:11:41
010.002.172.000;255.255.255.0;010.002.172.255;010.002.172.254;lizfpz-IT_DMIP_Banking;ix-zf.post.ch;RSP-Bern;dmz;1612;zf.post.ch;undef;maroon;---;1;1;1;2015-09-23 01:30:03;2019-02-08 01:40:12;2019-02-08 03:11:51
010.002.173.000;255.255.255.0;010.002.173.255;010.002.173.254;lizfpz-IT_PAG_Load;ix-zf.post.ch;RSP-Bern;dmz;1630;zf.post.ch;undef;maroon;---;1;0;1;2016-04-16 01:30:04;2019-02-08 01:40:12;2019-02-08 03:11:53
010.002.174.000;255.255.255.0;010.002.174.255;010.002.174.254;lizfpz-IT_PAG_VIP;ix-zf.post.ch;RSP-Bern;dmz;6629;ix-zf.post.ch;undef;maroon;---;1;0;0;2016-04-16 01:30:04;2019-02-08 01:40:12;2019-02-08 03:12:00
010.002.192.000;255.255.254.0;010.002.193.255;010.002.193.254;lizfcc-IT-Oracle_CC_B1_P1;ix-zf.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-03-22 01:30:03;2019-02-08 01:40:12;2019-02-08 03:12:00
010.002.194.000;255.255.255.0;010.002.194.255;010.002.194.254;lizfcc-IT-Oracle_CC_B1_P2;ix-zf.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-03-22 01:30:03;2019-02-08 01:40:12;2019-02-08 03:12:02
010.002.195.000;255.255.255.0;010.002.195.255;010.002.195.254;lizfcc-IT-Oracle_CC_B1_P3;ix-zf.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-03-22 01:30:03;2019-02-08 01:40:12;2019-02-08 03:12:04
010.002.199.128;255.255.255.128;010.002.199.255;010.002.199.254;lizfcc-IT-Oracle_CC_B1_SP;ix-zf.post.ch;RSP-Bern;dmz;undef;undef;undef;olive;---;1;0;1;2018-03-27 01:30:04;2019-02-08 01:40:12;2019-02-08 03:12:05
010.002.200.000;255.255.255.224;010.002.200.031;010.002.200.030;lizfcc-it-pncc-oracle;ix-zf.post.ch;RSP-Bern;dmz;1733;zf.post.ch;undef;darkgray;---;0;0;0;2018-03-22 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.200.032;255.255.255.224;010.002.200.063;010.002.200.062;lizfcc-it-pncc-oracle-mgmt;ix-zf.post.ch;RSP-Bern;dmz;1734;zf.post.ch;undef;darkgray;---;0;0;0;2018-03-22 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.200.064;255.255.255.224;010.002.200.095;010.002.200.094;lizfcc-it-pnecc-oracle;ix-zf.post.ch;RSP-Bern;dmz;1735;zf.post.ch;undef;darkgray;---;0;0;0;2018-12-11 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.002.200.096;255.255.255.240;010.002.200.111;010.002.200.110;lizfcc-IT-Oracle_ECC_Transit;ix-zf.post.ch;RSP-Bern;dmz;1654;zf.post.ch;undef;gray;---;1;0;1;2018-12-11 01:30:03;2019-02-08 01:40:12;2019-02-08 03:12:06
010.002.200.112;255.255.255.240;010.002.200.127;010.002.200.126;lizfcc-IT-Oracle_CC_Transit;ix-zf.post.ch;RSP-Bern;dmz;1653;zf.post.ch;undef;gray;---;1;0;1;2018-03-22 01:30:03;2019-02-08 01:40:12;2019-02-08 03:12:07
